Time,Signal_uV
2.8984375,-0.055
2.90625,0.035
2.9140625,0.025
2.921875,0.055
2.9296875,0.095
2.9375,0.125
2.9453125,0.205
2.953125,0.265
2.9609375,0.295
2.96875,0.335
2.9765625,0.355
2.984375,0.295
2.9921875,0.285
3,0.265
3.0078125,0.225
3.015625,0.145
3.0234375,0.055
3.03125,-0.045
3.0390625,-0.105
3.046875,-0.135
3.0546875,-0.145
3.0625,-0.205
3.0703125,-0.165
3.078125,-0.195
3.0859375,-0.245
3.09375,-0.205
3.1015625,-0.215
3.109375,-0.205
3.1171875,-0.185
3.125,-0.115
3.1328125,-0.235
3.140625,-0.215
3.1484375,-0.165
3.15625,-0.185
3.1640625,-0.195
3.171875,-0.175
3.1796875,-0.155
3.1875,-0.225
3.1953125,-0.205
3.203125,-0.195
3.2109375,-0.205
3.21875,-0.135
3.2265625,-0.175
3.234375,-0.165
3.2421875,-0.225
3.25,-0.215
3.2578125,-0.205
3.265625,-0.195
3.2734375,-0.145
3.28125,-0.115
3.2890625,-0.185
3.296875,-0.145
3.3046875,-0.115
3.3125,-0.145
3.3203125,-0.095
3.328125,-0.015
3.3359375,-0.055
3.34375,-0.015
3.3515625,-0.105
3.359375,-0.075
3.3671875,-0.115
3.375,-0.165
3.3828125,-0.145
3.390625,-0.165
3.3984375,-0.175
3.40625,-0.225
3.4140625,-0.185
3.421875,-0.195
3.4296875,-0.185
3.4375,-0.205
3.4453125,-0.175
3.453125,-0.165
3.4609375,-0.135
3.46875,0.015
3.4765625,0.335
3.484375,0.945
3.4921875,0.975
3.5,0.035
3.5078125,-0.245
3.515625,-0.155
3.5234375,-0.095
3.53125,-0.085
3.5390625,-0.165
3.546875,-0.185
3.5546875,-0.155
3.5625,-0.195
3.5703125,-0.105
3.578125,-0.045
3.5859375,0.005
3.59375,-0.215
3.6015625,-0.105
3.609375,-0.075
3.6171875,-0.025
3.625,-0.045
3.6328125,-0.075
3.640625,0.045
3.6484375,0.055
3.65625,0.065
3.6640625,0.085
3.671875,0.095
3.6796875,0.145
3.6875,0.165
3.6953125,0.365
3.703125,0.175
3.7109375,0.285
3.71875,0.285
3.7265625,0.305
3.734375,0.245
3.7421875,0.225
3.75,0.105
3.7578125,-0.045
3.765625,-0.095
3.7734375,-0.035
3.78125,-0.115
3.7890625,-0.095
3.796875,-0.105
3.8046875,-0.225
3.8125,-0.135
3.8203125,-0.125
3.828125,-0.225
3.8359375,-0.245
3.84375,-0.095
3.8515625,-0.145
3.859375,-0.205
3.8671875,-0.165
3.875,-0.225
3.8828125,-0.205
3.890625,-0.125
3.8984375,-0.065
3.90625,-0.165
3.9140625,-0.135
3.921875,-0.125
3.9296875,-0.165
3.9375,-0.095
3.9453125,-0.175
3.953125,-0.105
3.9609375,-0.095
3.96875,-0.145
3.9765625,-0.035
3.984375,0.005
3.9921875,-0.175
4,0.055
4.0078125,-0.025
4.015625,-0.045
4.0234375,-0.055
4.03125,-0.055
4.0390625,-0.015
4.046875,-0.095
4.0546875,0.175
4.0625,-0.315
4.0703125,-0.135
4.078125,-0.095
4.0859375,-0.275
4.09375,-0.185
4.1015625,-0.025
4.109375,-0.245
4.1171875,-0.175
4.125,-0.135
4.1328125,-0.085
4.140625,-0.235
4.1484375,-0.085
4.15625,0.225
4.1640625,0.665
4.171875,1.275
4.1796875,0.855
4.1875,-0.415
4.1953125,-0.175
4.203125,-0.065
4.2109375,-0.235
4.21875,-0.155
4.2265625,-0.075
4.234375,-0.185
4.2421875,-0.285
4.25,-0.235
4.2578125,-0.175
4.265625,-0.115
4.2734375,-0.145
4.28125,-0.135
4.2890625,-0.195
4.296875,-0.125
4.3046875,-0.125
4.3125,-0.125
4.3203125,-0.115
4.328125,-0.055
4.3359375,-0.065
4.34375,0.065
4.3515625,-0.015
4.359375,0.065
4.3671875,0.035
4.375,0.095
4.3828125,0.175
4.390625,0.205
4.3984375,0.265
4.40625,0.305
4.4140625,0.155
4.421875,0.115
4.4296875,0.035
4.4375,-0.035
4.4453125,-0.105
4.453125,-0.195
4.4609375,-0.165
4.46875,-0.185
4.4765625,-0.225
4.484375,-0.195
4.4921875,-0.165
4.5,-0.255
4.5078125,-0.255
4.515625,-0.205
4.5234375,-0.105
4.53125,-0.225
4.5390625,-0.165
4.546875,-0.235
4.5546875,-0.245
4.5625,-0.235
4.5703125,-0.205
4.578125,-0.215
4.5859375,-0.205
4.59375,-0.215
4.6015625,-0.135
4.609375,-0.235
4.6171875,-0.215
4.625,-0.225
4.6328125,-0.155
4.640625,-0.165
4.6484375,-0.115
4.65625,-0.025
4.6640625,-0.065
4.671875,0.015
4.6796875,-0.015
4.6875,0.025
4.6953125,-0.105
4.703125,-0.115
4.7109375,-0.125
4.71875,-0.155
4.7265625,-0.225
4.734375,-0.235
4.7421875,-0.185
4.75,-0.265
4.7578125,-0.225
4.765625,-0.215
4.7734375,-0.235
4.78125,-0.215
4.7890625,-0.185
4.796875,-0.175
4.8046875,-0.145
4.8125,0.165
4.8203125,0.515
4.828125,1.195
4.8359375,1.175
4.84375,-0.055
4.8515625,-0.255
4.859375,-0.165
4.8671875,-0.135
4.875,-0.115
4.8828125,-0.135
4.890625,-0.145
4.8984375,-0.135
4.90625,-0.095
4.9140625,-0.125
4.921875,-0.095
4.9296875,-0.105
4.9375,-0.075
4.9453125,-0.075
4.953125,-0.055
4.9609375,-0.045
4.96875,-0.025
4.9765625,0.005
4.984375,0.025
4.9921875,0.045
5,0.075
5.0078125,0.105
5.015625,0.155
5.0234375,0.175
5.03125,0.235
5.0390625,0.305
5.046875,0.325
5.0546875,0.365
5.0625,0.355
5.0703125,0.355
5.078125,0.275
5.0859375,0.185
5.09375,0.115
5.1015625,0.015
5.109375,-0.045
5.1171875,-0.105
5.125,-0.155
5.1328125,-0.175
5.140625,-0.175
5.1484375,-0.195
5.15625,-0.155
5.1640625,-0.165
5.171875,-0.195
5.1796875,-0.155
5.1875,-0.185
5.1953125,-0.145
5.203125,-0.155
5.2109375,-0.135
5.21875,-0.095
5.2265625,-0.115
5.234375,-0.135
5.2421875,-0.135
5.25,-0.155
5.2578125,-0.135
5.265625,-0.145
5.2734375,-0.145
5.28125,-0.135
5.2890625,-0.125
5.296875,-0.095
5.3046875,-0.075
5.3125,-0.085
5.3203125,-0.005
5.328125,0.015
5.3359375,-0.005
5.34375,-0.025
5.3515625,-0.055
5.359375,-0.065
5.3671875,-0.085
5.375,-0.135
5.3828125,-0.165
5.390625,-0.145
5.3984375,-0.145
5.40625,-0.145
5.4140625,-0.145
5.421875,-0.165
5.4296875,-0.135
5.4375,-0.145
5.4453125,-0.125
5.453125,-0.135
5.4609375,-0.105
5.46875,0.175
5.4765625,0.565
5.484375,1.205
5.4921875,1.215
5.5,0.225
5.5078125,-0.195
5.515625,-0.085
5.5234375,-0.045
5.53125,-0.025
5.5390625,-0.055
5.546875,-0.065
5.5546875,-0.065
5.5625,-0.055
5.5703125,-0.065
5.578125,-0.045
5.5859375,-0.025
5.59375,-0.025
5.6015625,-0.015
5.609375,-0.025
5.6171875,0.035
5.625,0.005
5.6328125,0.055
5.640625,0.065
5.6484375,0.075
5.65625,0.095
5.6640625,0.125
5.671875,0.165
5.6796875,0.245
5.6875,0.275
5.6953125,0.305
5.703125,0.355
5.7109375,0.395
5.71875,0.365
5.7265625,0.385
5.734375,0.385
5.7421875,0.275
5.75,0.185
5.7578125,0.105
5.765625,0.005
5.7734375,-0.055
5.78125,-0.075
5.7890625,-0.065
5.796875,-0.075
5.8046875,-0.175
5.8125,-0.155
5.8203125,-0.175
5.828125,-0.125
5.8359375,-0.085
5.84375,-0.185
5.8515625,-0.145
5.859375,-0.155
5.8671875,-0.175
5.875,-0.165
5.8828125,-0.135
5.890625,-0.165
5.8984375,-0.135
5.90625,-0.175
5.9140625,-0.155
5.921875,-0.175
5.9296875,-0.115
5.9375,-0.155
5.9453125,-0.195
5.953125,-0.145
5.9609375,-0.095
5.96875,-0.095
5.9765625,-0.015
5.984375,-0.055
5.9921875,-0.005
6,-0.095
6.0078125,-0.075
6.015625,-0.085
6.0234375,-0.145
6.03125,-0.175
6.0390625,-0.195
6.046875,-0.225
6.0546875,-0.255
6.0625,-0.255
6.0703125,-0.225
6.078125,-0.215
6.0859375,-0.235
6.09375,-0.195
6.1015625,-0.175
6.109375,-0.205
6.1171875,-0.185
6.125,0.125
6.1328125,0.525
6.140625,1.225
6.1484375,1.145
6.15625,0.035
6.1640625,-0.245
6.171875,-0.165
6.1796875,-0.165
6.1875,-0.175
6.1953125,-0.175
6.203125,-0.185
6.2109375,-0.155
6.21875,-0.155
6.2265625,-0.165
6.234375,-0.145
6.2421875,-0.135
6.25,-0.165
6.2578125,-0.105
6.265625,-0.095
6.2734375,-0.075
6.28125,-0.055
6.2890625,-0.035
6.296875,-0.025
6.3046875,0.005
6.3125,0.015
6.3203125,0.065
6.328125,0.095
6.3359375,0.165
6.34375,0.205
6.3515625,0.255
6.359375,0.275
6.3671875,0.305
6.375,0.305
6.3828125,0.275
6.390625,0.265
6.3984375,0.185
6.40625,0.085
6.4140625,0.015
6.421875,-0.055
6.4296875,-0.135
6.4375,-0.175
6.4453125,-0.185
6.453125,-0.195
6.4609375,-0.205
6.46875,-0.195
6.4765625,-0.205
6.484375,-0.205
6.4921875,-0.195
6.5,-0.225
6.5078125,-0.195
6.515625,-0.185
6.5234375,-0.185
6.53125,-0.145
6.5390625,-0.165
6.546875,-0.165
6.5546875,-0.165
6.5625,-0.185
6.5703125,-0.145
6.578125,-0.155
6.5859375,-0.105
6.59375,-0.095
6.6015625,-0.085
6.609375,-0.035
6.6171875,-0.025
6.625,-0.045
6.6328125,-0.045
6.640625,-0.085
6.6484375,-0.095
6.65625,-0.095
6.6640625,-0.145
6.671875,-0.215
6.6796875,-0.225
6.6875,-0.215
6.6953125,-0.235
6.703125,-0.215
6.7109375,-0.205
6.71875,-0.185
6.7265625,-0.185
6.734375,-0.195
6.7421875,-0.195
6.75,-0.235
6.7578125,0.065
6.765625,0.455
6.7734375,1.165
6.78125,1.325
6.7890625,0.065
6.796875,-0.325
6.8046875,-0.165
6.8125,-0.165
6.8203125,-0.135
6.828125,-0.155
6.8359375,-0.165
6.84375,-0.145
6.8515625,-0.165
6.859375,-0.145
6.8671875,-0.145
6.875,-0.135
6.8828125,-0.125
6.890625,-0.105
6.8984375,-0.095
6.90625,-0.055
6.9140625,-0.085
6.921875,-0.065
6.9296875,-0.015
6.9375,-0.015
6.9453125,0.055
6.953125,0.075
6.9609375,0.135
6.96875,0.195
6.9765625,0.225
6.984375,0.255
6.9921875,0.305
7,0.295
7.0078125,0.335
7.015625,0.325
7.0234375,0.275
7.03125,0.215
7.0390625,0.125
7.046875,0.015
7.0546875,-0.055
7.0625,-0.115
7.0703125,-0.155
7.078125,-0.185
7.0859375,-0.215
7.09375,-0.205
7.1015625,-0.215
7.109375,-0.235
7.1171875,-0.235
7.125,-0.215
7.1328125,-0.225
7.140625,-0.195
7.1484375,-0.185
7.15625,-0.175
7.1640625,-0.155
7.171875,-0.155
7.1796875,-0.155
7.1875,-0.155
7.1953125,-0.145
7.203125,-0.165
7.2109375,-0.145
7.21875,-0.105
7.2265625,-0.055
7.234375,-0.075
7.2421875,-0.025
7.25,-0.005
7.2578125,-0.025
7.265625,-0.055
7.2734375,-0.045
7.28125,-0.095
7.2890625,-0.115
7.296875,-0.145
7.3046875,-0.195
7.3125,-0.205
7.3203125,-0.225
7.328125,-0.205
7.3359375,-0.185
7.34375,-0.215
7.3515625,-0.195
7.359375,-0.195
7.3671875,-0.185
7.375,-0.175
7.3828125,-0.185
7.390625,-0.015
7.3984375,0.385
7.40625,1.135
7.4140625,1.295
7.421875,0.215
7.4296875,-0.255
7.4375,-0.165
7.4453125,-0.175
7.453125,-0.135
7.4609375,-0.185
7.46875,-0.155
7.4765625,-0.145
7.484375,-0.175
7.4921875,-0.155
7.5,-0.155
7.5078125,-0.135
7.515625,-0.135
7.5234375,-0.115
7.53125,-0.095
7.5390625,-0.045
7.546875,-0.055
7.5546875,-0.065
7.5625,-0.015
7.5703125,-0.015
7.578125,0.025
7.5859375,0.085
7.59375,0.125
7.6015625,0.185
7.609375,0.215
7.6171875,0.295
7.625,0.245
7.6328125,0.325
7.640625,0.345
7.6484375,0.295
7.65625,0.255
7.6640625,0.155
7.671875,0.015
7.6796875,-0.035
7.6875,-0.125
7.6953125,-0.165
7.703125,-0.185
7.7109375,-0.185
7.71875,-0.185
7.7265625,-0.175
7.734375,-0.185
7.7421875,-0.255
7.75,-0.235
7.7578125,-0.205
7.765625,-0.225
7.7734375,-0.195
7.78125,-0.205
7.7890625,-0.175
7.796875,-0.195
7.8046875,-0.135
7.8125,-0.215
7.8203125,-0.195
7.828125,-0.175
7.8359375,-0.235
7.84375,-0.165
7.8515625,-0.195
7.859375,-0.145
7.8671875,-0.125
7.875,-0.075
7.8828125,-0.045
7.890625,-0.045
7.8984375,-0.085
7.90625,-0.095
7.9140625,-0.085
7.921875,-0.135
7.9296875,-0.155
7.9375,-0.255
7.9453125,-0.215
7.953125,-0.235
7.9609375,-0.275
7.96875,-0.265
7.9765625,-0.265
7.984375,-0.225
7.9921875,-0.215
8,-0.245
8.0078125,-0.235
8.015625,-0.165
8.0234375,-0.235
8.03125,0.205
8.0390625,0.765
8.046875,1.275
8.0546875,0.965
8.0625,-0.195
8.0703125,-0.175
8.078125,-0.195
8.0859375,-0.145
8.09375,-0.205
8.1015625,-0.235
8.109375,-0.165
8.1171875,-0.215
8.125,-0.165
8.1328125,-0.155
8.140625,-0.165
8.1484375,-0.145
8.15625,-0.155
8.1640625,-0.125
8.171875,-0.135
8.1796875,-0.115
8.1875,-0.075
8.1953125,-0.065
8.203125,-0.045
8.2109375,-0.015
8.21875,0.105
8.2265625,0.035
8.234375,0.105
8.2421875,0.155
8.25,0.205
8.2578125,0.275
8.265625,0.275
8.2734375,0.355
8.28125,0.305
8.2890625,0.325
8.296875,0.175
8.3046875,0.105
8.3125,0.005
8.3203125,-0.075
8.328125,-0.135
8.3359375,-0.155
8.34375,-0.145
8.3515625,-0.175
8.359375,-0.195
8.3671875,-0.215
8.375,-0.195
8.3828125,-0.215
8.390625,-0.205
8.3984375,-0.215
8.40625,-0.165
8.4140625,-0.145
8.421875,-0.175
8.4296875,-0.185
8.4375,-0.205
8.4453125,-0.185
8.453125,-0.155
8.4609375,-0.165
8.46875,-0.185
8.4765625,-0.195
8.484375,-0.145
8.4921875,-0.145
8.5,-0.085
8.5078125,-0.125
8.515625,-0.055
8.5234375,-0.045
8.53125,-0.025
8.5390625,-0.055
8.546875,-0.075
8.5546875,-0.115
8.5625,-0.155
8.5703125,-0.155
8.578125,-0.215
8.5859375,-0.215
8.59375,-0.185
8.6015625,-0.175
8.609375,-0.235
8.6171875,-0.195
8.625,-0.175
8.6328125,-0.205
8.640625,-0.195
8.6484375,-0.185
8.65625,-0.155
8.6640625,-0.095
8.671875,0.305
8.6796875,0.945
8.6875,1.315
8.6953125,0.605
8.703125,-0.265
8.7109375,-0.145
8.71875,-0.115
8.7265625,-0.135
8.734375,-0.155
8.7421875,-0.135
8.75,-0.115
8.7578125,-0.145
8.765625,-0.135
8.7734375,-0.115
8.78125,-0.105
8.7890625,-0.105
8.796875,-0.075
8.8046875,-0.055
8.8125,-0.075
8.8203125,-0.015
8.828125,-0.015
8.8359375,0.035
8.84375,0.055
8.8515625,0.085
8.859375,0.135
8.8671875,0.165
8.875,0.225
8.8828125,0.265
8.890625,0.335
8.8984375,0.345
8.90625,0.405
8.9140625,0.375
8.921875,0.355
8.9296875,0.285
8.9375,0.195
8.9453125,0.115
8.953125,0.045
8.9609375,-0.015
8.96875,-0.055
8.9765625,-0.105
8.984375,-0.115
8.9921875,-0.135
9,-0.175
9.0078125,-0.125
9.015625,-0.125
9.0234375,-0.135
9.03125,-0.135
9.0390625,-0.135
9.046875,-0.135
9.0546875,-0.135
9.0625,-0.145
9.0703125,-0.105
9.078125,-0.125
9.0859375,-0.105
9.09375,-0.095
9.1015625,-0.105
9.109375,-0.105
9.1171875,-0.115
9.125,-0.115
9.1328125,-0.125
9.140625,-0.045
9.1484375,-0.045
9.15625,-0.005
9.1640625,0.005
9.171875,0.035
9.1796875,-0.005
9.1875,-0.055
9.1953125,-0.055
9.203125,-0.025
9.2109375,-0.105
9.21875,-0.155
9.2265625,-0.155
9.234375,-0.175
9.2421875,-0.175
9.25,-0.185
9.2578125,-0.205
9.265625,-0.165
9.2734375,-0.155
9.28125,-0.185
9.2890625,-0.115
9.296875,-0.185
9.3046875,-0.125
9.3125,0.095
9.3203125,0.415
9.328125,1.055
9.3359375,1.245
9.34375,0.215
9.3515625,-0.285
9.359375,-0.135
9.3671875,-0.135
9.375,-0.095
9.3828125,-0.175
9.390625,-0.145
9.3984375,-0.115
9.40625,-0.145
9.4140625,-0.115
9.421875,-0.115
9.4296875,-0.125
9.4375,-0.105
9.4453125,-0.105
9.453125,-0.075
9.4609375,-0.095
9.46875,-0.035
9.4765625,0.015
9.484375,-0.015
9.4921875,0.025
9.5,0.055
9.5078125,0.085
9.515625,0.125
9.5234375,0.165
9.53125,0.215
9.5390625,0.295
9.546875,0.305
9.5546875,0.345
9.5625,0.325
9.5703125,0.295
9.578125,0.245
9.5859375,0.155
9.59375,0.055
9.6015625,0.005
9.609375,-0.095
9.6171875,-0.135
9.625,-0.175
9.6328125,-0.235
9.640625,-0.255
9.6484375,-0.185
9.65625,-0.225
9.6640625,-0.195
9.671875,-0.225
9.6796875,-0.215
9.6875,-0.215
9.6953125,-0.205
9.703125,-0.175
9.7109375,-0.175
9.71875,-0.145
9.7265625,-0.165
9.734375,-0.155
9.7421875,-0.165
9.75,-0.195
9.7578125,-0.175
9.765625,-0.165
9.7734375,-0.115
9.78125,-0.085
9.7890625,-0.035
9.796875,-0.055
9.8046875,-0.045
9.8125,-0.115
9.8203125,-0.105
9.828125,-0.135
9.8359375,-0.125
9.84375,-0.165
9.8515625,-0.235
9.859375,-0.255
9.8671875,-0.255
9.875,-0.245
9.8828125,-0.225
9.890625,-0.255
9.8984375,-0.255
9.90625,-0.205
9.9140625,-0.205
9.921875,-0.235
9.9296875,-0.225
9.9375,0.055
9.9453125,0.385
9.953125,1.045
9.9609375,1.215
9.96875,0.055
9.9765625,-0.355
9.984375,-0.155
9.9921875,-0.115
10,-0.155
10.0078125,-0.135
10.015625,-0.165
10.0234375,-0.155
10.03125,-0.145
10.0390625,-0.135
10.046875,-0.115
10.0546875,-0.135
10.0625,-0.155
10.0703125,-0.095
10.078125,-0.085
10.0859375,-0.055
10.09375,-0.025
10.1015625,-0.035
10.109375,-0.025
10.1171875,0.025
10.125,0.015
10.1328125,0.055
10.140625,0.065
10.1484375,0.125
10.15625,0.105
10.1640625,0.185
10.171875,0.205
10.1796875,0.245
10.1875,0.225
10.1953125,0.245
10.203125,0.185
10.2109375,0.095
10.21875,0.025
10.2265625,-0.005
10.234375,-0.075
10.2421875,-0.155
10.25,-0.175
10.2578125,-0.215
10.265625,-0.215
10.2734375,-0.235
10.28125,-0.225
10.2890625,-0.175
10.296875,-0.205
10.3046875,-0.205
10.3125,-0.225
10.3203125,-0.195
10.328125,-0.185
10.3359375,-0.165
10.34375,-0.155
10.3515625,-0.175
10.359375,-0.175
10.3671875,-0.195
10.375,-0.215
10.3828125,-0.175
10.390625,-0.155
10.3984375,-0.185
10.40625,-0.245
10.4140625,-0.195
10.421875,-0.145
10.4296875,-0.065
10.4375,-0.015
10.4453125,-0.075
10.453125,-0.075
10.4609375,-0.135
10.46875,-0.145
10.4765625,-0.155
10.484375,-0.165
10.4921875,-0.245
10.5,-0.235
10.5078125,-0.215
10.515625,-0.245
10.5234375,-0.245
10.53125,-0.265
10.5390625,-0.225
10.546875,-0.205
10.5546875,-0.215
10.5625,-0.205
10.5703125,-0.205
10.578125,0.115
10.5859375,0.435
10.59375,1.025
10.6015625,1.095
10.609375,-0.015
10.6171875,-0.345
10.625,-0.225
10.6328125,-0.195
10.640625,-0.205
10.6484375,-0.205
10.65625,-0.195
10.6640625,-0.175
10.671875,-0.155
10.6796875,-0.175
10.6875,-0.165
10.6953125,-0.135
10.703125,-0.145
10.7109375,-0.105
