Time,Signal_uV
0.7890625,0.105
0.796875,0.115
0.8046875,0.135
0.8125,0.145
0.8203125,0.155
0.828125,0.165
0.8359375,0.165
0.84375,0.185
0.8515625,0.225
0.859375,0.245
0.8671875,0.265
0.875,0.285
0.8828125,0.295
0.890625,0.325
0.8984375,0.345
0.90625,0.395
0.9140625,0.435
0.921875,0.475
0.9296875,0.525
0.9375,0.575
0.9453125,0.615
0.953125,0.655
0.9609375,0.685
0.96875,0.715
0.9765625,0.705
0.984375,0.655
0.9921875,0.595
1,0.535
1.0078125,0.475
1.015625,0.415
1.0234375,0.375
1.03125,0.365
1.0390625,0.365
1.046875,0.345
1.0546875,0.355
1.0625,0.345
1.0703125,0.345
1.078125,0.335
1.0859375,0.335
1.09375,0.365
1.1015625,0.415
1.109375,0.415
1.1171875,0.455
1.125,0.495
1.1328125,0.555
1.140625,0.555
1.1484375,0.565
1.15625,0.555
1.1640625,0.485
1.171875,0.455
1.1796875,0.395
1.1875,0.315
1.1953125,0.255
1.203125,0.275
1.2109375,0.265
1.21875,0.255
1.2265625,0.035
1.234375,-0.115
1.2421875,0.165
1.25,0.825
1.2578125,1.205
1.265625,0.885
1.2734375,0.375
1.28125,0.135
1.2890625,0.075
1.296875,0.135
1.3046875,0.245
1.3125,0.245
1.3203125,0.245
1.328125,0.245
1.3359375,0.235
1.34375,0.245
1.3515625,0.255
1.359375,0.245
1.3671875,0.295
1.375,0.275
1.3828125,0.295
1.390625,0.305
1.3984375,0.325
1.40625,0.345
1.4140625,0.375
1.421875,0.425
1.4296875,0.465
1.4375,0.495
1.4453125,0.515
1.453125,0.565
1.4609375,0.615
1.46875,0.655
1.4765625,0.675
1.484375,0.685
1.4921875,0.635
1.5,0.555
1.5078125,0.495
1.515625,0.435
1.5234375,0.355
1.53125,0.315
1.5390625,0.285
1.546875,0.275
1.5546875,0.265
1.5625,0.255
1.5703125,0.245
1.578125,0.235
1.5859375,0.235
1.59375,0.245
1.6015625,0.255
1.609375,0.265
1.6171875,0.295
1.625,0.305
1.6328125,0.335
1.640625,0.365
1.6484375,0.415
1.65625,0.425
1.6640625,0.425
1.671875,0.385
1.6796875,0.365
1.6875,0.315
1.6953125,0.255
1.703125,0.215
1.7109375,0.145
1.71875,0.125
1.7265625,0.155
1.734375,0.155
1.7421875,0.035
1.75,-0.205
1.7578125,-0.085
1.765625,0.435
1.7734375,0.965
1.78125,0.875
1.7890625,0.385
1.796875,0.045
1.8046875,0.005
1.8125,0.015
1.8203125,0.085
1.828125,0.085
1.8359375,0.085
1.84375,0.095
1.8515625,0.115
1.859375,0.115
1.8671875,0.125
1.875,0.115
1.8828125,0.135
1.890625,0.135
1.8984375,0.145
1.90625,0.155
1.9140625,0.165
1.921875,0.185
1.9296875,0.195
1.9375,0.225
1.9453125,0.275
1.953125,0.335
1.9609375,0.335
1.96875,0.385
1.9765625,0.425
1.984375,0.465
1.9921875,0.485
2,0.505
2.0078125,0.495
2.015625,0.435
2.0234375,0.365
2.03125,0.295
2.0390625,0.235
2.046875,0.185
2.0546875,0.155
2.0625,0.135
2.0703125,0.125
2.078125,0.105
2.0859375,0.095
2.09375,0.085
2.1015625,0.095
2.109375,0.105
2.1171875,0.115
2.125,0.155
2.1328125,0.185
2.140625,0.185
2.1484375,0.185
2.15625,0.245
2.1640625,0.295
2.171875,0.295
2.1796875,0.285
2.1875,0.255
2.1953125,0.205
2.203125,0.155
2.2109375,0.075
2.21875,0.005
2.2265625,-0.035
2.234375,-0.025
2.2421875,-0.005
2.25,-0.085
2.2578125,-0.355
2.265625,-0.405
2.2734375,0.005
2.28125,0.695
2.2890625,0.805
2.296875,0.205
2.3046875,-0.195
2.3125,-0.215
2.3203125,-0.125
2.328125,-0.065
2.3359375,-0.075
2.34375,-0.085
2.3515625,-0.085
2.359375,-0.085
2.3671875,-0.075
2.375,-0.095
2.3828125,-0.085
2.390625,-0.115
2.3984375,-0.115
2.40625,-0.075
2.4140625,-0.045
2.421875,-0.035
2.4296875,0.005
2.4375,0.045
2.4453125,0.045
2.453125,0.085
2.4609375,0.105
2.46875,0.155
2.4765625,0.195
2.484375,0.245
2.4921875,0.265
2.5,0.315
2.5078125,0.325
2.515625,0.315
2.5234375,0.285
2.53125,0.215
2.5390625,0.135
2.546875,0.075
2.5546875,0.035
2.5625,-0.005
2.5703125,-0.025
2.578125,-0.045
2.5859375,-0.055
2.59375,-0.075
2.6015625,-0.075
2.609375,-0.075
2.6171875,-0.075
2.625,-0.065
2.6328125,-0.035
2.640625,-0.035
2.6484375,-0.035
2.65625,0.005
2.6640625,0.055
2.671875,0.075
2.6796875,0.095
2.6875,0.095
2.6953125,0.045
2.703125,0.005
2.7109375,-0.055
2.71875,-0.095
2.7265625,-0.155
2.734375,-0.195
2.7421875,-0.185
2.75,-0.185
2.7578125,-0.195
2.765625,-0.365
2.7734375,-0.445
2.78125,-0.205
2.7890625,0.245
2.796875,0.485
2.8046875,0.255
2.8125,-0.105
2.8203125,-0.295
2.828125,-0.335
2.8359375,-0.315
2.84375,-0.235
2.8515625,-0.175
2.859375,-0.175
2.8671875,-0.165
2.875,-0.165
2.8828125,-0.155
2.890625,-0.165
2.8984375,-0.175
2.90625,-0.165
2.9140625,-0.155
2.921875,-0.155
2.9296875,-0.145
2.9375,-0.125
2.9453125,-0.125
2.953125,-0.095
2.9609375,-0.085
2.96875,-0.055
2.9765625,-0.025
2.984375,-0.005
2.9921875,0.045
3,0.075
3.0078125,0.085
3.015625,0.115
3.0234375,0.105
3.03125,0.105
3.0390625,0.065
3.046875,-0.005
3.0546875,-0.045
3.0625,-0.125
3.0703125,-0.145
3.078125,-0.185
3.0859375,-0.215
3.09375,-0.225
3.1015625,-0.215
3.109375,-0.235
3.1171875,-0.225
3.125,-0.225
3.1328125,-0.205
3.140625,-0.195
3.1484375,-0.185
3.15625,-0.165
3.1640625,-0.135
3.171875,-0.085
3.1796875,-0.065
3.1875,-0.055
3.1953125,-0.035
3.203125,-0.075
3.2109375,-0.135
3.21875,-0.155
3.2265625,-0.255
3.234375,-0.305
3.2421875,-0.335
3.25,-0.355
3.2578125,-0.345
3.265625,-0.365
3.2734375,-0.635
3.28125,-0.745
3.2890625,-0.375
3.296875,0.285
3.3046875,0.625
3.3125,0.205
3.3203125,-0.255
3.328125,-0.545
3.3359375,-0.615
3.34375,-0.555
3.3515625,-0.405
3.359375,-0.365
3.3671875,-0.335
3.375,-0.325
3.3828125,-0.355
3.390625,-0.335
3.3984375,-0.335
3.40625,-0.315
3.4140625,-0.305
3.421875,-0.335
3.4296875,-0.285
3.4375,-0.255
3.4453125,-0.245
3.453125,-0.215
3.4609375,-0.205
3.46875,-0.155
3.4765625,-0.085
3.484375,-0.055
3.4921875,-0.015
3.5,0.015
3.5078125,0.065
3.515625,0.065
3.5234375,0.075
3.53125,0.085
3.5390625,0.075
3.546875,0.015
3.5546875,-0.025
3.5625,-0.095
3.5703125,-0.135
3.578125,-0.165
3.5859375,-0.185
3.59375,-0.185
3.6015625,-0.185
3.609375,-0.215
3.6171875,-0.185
3.625,-0.185
3.6328125,-0.175
3.640625,-0.165
3.6484375,-0.165
3.65625,-0.125
3.6640625,-0.085
3.671875,-0.095
3.6796875,-0.035
3.6875,-0.025
3.6953125,-0.015
3.703125,-0.005
3.7109375,-0.055
3.71875,-0.075
3.7265625,-0.115
3.734375,-0.165
3.7421875,-0.215
3.75,-0.245
3.7578125,-0.255
3.765625,-0.255
3.7734375,-0.325
3.78125,-0.565
3.7890625,-0.635
3.796875,-0.315
3.8046875,0.305
3.8125,0.495
3.8203125,0.065
3.828125,-0.335
3.8359375,-0.485
3.84375,-0.455
3.8515625,-0.385
3.859375,-0.345
3.8671875,-0.315
3.875,-0.305
3.8828125,-0.315
3.890625,-0.305
3.8984375,-0.305
3.90625,-0.315
3.9140625,-0.295
3.921875,-0.285
3.9296875,-0.245
3.9375,-0.245
3.9453125,-0.235
3.953125,-0.215
3.9609375,-0.195
3.96875,-0.165
3.9765625,-0.145
3.984375,-0.115
3.9921875,-0.065
4,-0.035
4.0078125,0.025
4.015625,0.045
4.0234375,0.035
4.03125,0.065
4.0390625,0.065
4.046875,0.035
4.0546875,-0.005
4.0625,-0.065
4.0703125,-0.115
4.078125,-0.175
4.0859375,-0.205
4.09375,-0.235
4.1015625,-0.235
4.109375,-0.255
4.1171875,-0.245
4.125,-0.255
4.1328125,-0.245
4.140625,-0.235
4.1484375,-0.245
4.15625,-0.215
4.1640625,-0.165
4.171875,-0.155
4.1796875,-0.115
4.1875,-0.065
4.1953125,-0.085
4.203125,-0.065
4.2109375,-0.095
4.21875,-0.105
4.2265625,-0.145
4.234375,-0.215
4.2421875,-0.275
4.25,-0.315
4.2578125,-0.345
4.265625,-0.355
4.2734375,-0.355
4.28125,-0.445
4.2890625,-0.715
4.296875,-0.705
4.3046875,-0.145
4.3125,0.515
4.3203125,0.485
4.328125,-0.025
4.3359375,-0.455
4.34375,-0.625
4.3515625,-0.615
4.359375,-0.495
4.3671875,-0.405
4.375,-0.395
4.3828125,-0.405
4.390625,-0.385
4.3984375,-0.385
4.40625,-0.385
4.4140625,-0.375
4.421875,-0.365
4.4296875,-0.325
4.4375,-0.325
4.4453125,-0.325
4.453125,-0.315
4.4609375,-0.295
4.46875,-0.265
4.4765625,-0.225
4.484375,-0.175
4.4921875,-0.105
4.5,-0.055
4.5078125,-0.025
4.515625,-0.005
4.5234375,0.005
4.53125,0.005
4.5390625,0.015
4.546875,-0.005
4.5546875,-0.045
4.5625,-0.085
4.5703125,-0.145
4.578125,-0.205
4.5859375,-0.285
4.59375,-0.275
4.6015625,-0.275
4.609375,-0.305
4.6171875,-0.315
4.625,-0.305
4.6328125,-0.335
4.640625,-0.325
4.6484375,-0.325
4.65625,-0.275
4.6640625,-0.245
4.671875,-0.245
4.6796875,-0.195
4.6875,-0.135
4.6953125,-0.105
4.703125,-0.115
4.7109375,-0.115
4.71875,-0.125
4.7265625,-0.165
4.734375,-0.175
4.7421875,-0.245
4.75,-0.335
4.7578125,-0.405
4.765625,-0.405
4.7734375,-0.415
4.78125,-0.375
4.7890625,-0.575
4.796875,-0.895
4.8046875,-0.685
4.8125,0.095
4.8203125,0.845
4.828125,0.465
4.8359375,-0.185
4.84375,-0.575
4.8515625,-0.645
4.859375,-0.645
4.8671875,-0.495
4.875,-0.435
4.8828125,-0.435
4.890625,-0.425
4.8984375,-0.445
4.90625,-0.435
4.9140625,-0.425
4.921875,-0.385
4.9296875,-0.345
4.9375,-0.345
4.9453125,-0.335
4.953125,-0.305
4.9609375,-0.315
4.96875,-0.295
4.9765625,-0.255
4.984375,-0.195
4.9921875,-0.155
5,-0.105
5.0078125,-0.045
5.015625,-0.005
5.0234375,-0.015
5.03125,0.015
5.0390625,0.085
5.046875,0.085
5.0546875,0.035
5.0625,-0.025
5.0703125,-0.085
5.078125,-0.145
5.0859375,-0.205
5.09375,-0.235
5.1015625,-0.245
5.109375,-0.275
5.1171875,-0.275
5.125,-0.315
5.1328125,-0.295
5.140625,-0.265
5.1484375,-0.265
5.15625,-0.245
5.1640625,-0.215
5.171875,-0.195
5.1796875,-0.165
5.1875,-0.155
5.1953125,-0.105
5.203125,-0.065
5.2109375,-0.085
5.21875,-0.045
5.2265625,-0.065
5.234375,-0.085
5.2421875,-0.115
5.25,-0.205
5.2578125,-0.275
5.265625,-0.305
5.2734375,-0.325
5.28125,-0.305
5.2890625,-0.325
5.296875,-0.585
5.3046875,-0.775
5.3125,-0.485
5.3203125,0.265
5.328125,0.845
5.3359375,0.455
5.34375,-0.155
5.3515625,-0.475
5.359375,-0.525
5.3671875,-0.445
5.375,-0.375
5.3828125,-0.345
5.390625,-0.345
5.3984375,-0.335
5.40625,-0.315
5.4140625,-0.325
5.421875,-0.295
5.4296875,-0.275
5.4375,-0.245
5.4453125,-0.245
5.453125,-0.265
5.4609375,-0.265
5.46875,-0.215
5.4765625,-0.165
5.484375,-0.155
5.4921875,-0.135
5.5,-0.085
5.5078125,-0.015
5.515625,-0.005
5.5234375,0.045
5.53125,0.095
5.5390625,0.135
5.546875,0.145
5.5546875,0.155
5.5625,0.135
5.5703125,0.105
5.578125,0.025
5.5859375,-0.045
5.59375,-0.105
5.6015625,-0.155
5.609375,-0.165
5.6171875,-0.145
5.625,-0.165
5.6328125,-0.165
5.640625,-0.175
5.6484375,-0.195
5.65625,-0.185
5.6640625,-0.165
5.671875,-0.145
5.6796875,-0.115
5.6875,-0.075
5.6953125,-0.085
5.703125,-0.065
5.7109375,-0.025
5.71875,0.055
5.7265625,0.055
5.734375,0.045
5.7421875,0.045
5.75,0.025
5.7578125,0.005
5.765625,-0.085
5.7734375,-0.165
5.78125,-0.205
5.7890625,-0.225
5.796875,-0.235
5.8046875,-0.225
5.8125,-0.315
5.8203125,-0.655
5.828125,-0.685
5.8359375,-0.045
5.84375,0.795
5.8515625,0.815
5.859375,0.095
5.8671875,-0.345
5.875,-0.405
5.8828125,-0.345
5.890625,-0.255
5.8984375,-0.245
5.90625,-0.235
5.9140625,-0.225
5.921875,-0.235
5.9296875,-0.195
5.9375,-0.205
5.9453125,-0.195
5.953125,-0.175
5.9609375,-0.215
5.96875,-0.165
5.9765625,-0.135
5.984375,-0.145
5.9921875,-0.105
6,-0.075
6.0078125,-0.055
6.015625,-0.015
6.0234375,0.035
6.03125,0.105
6.0390625,0.165
6.046875,0.195
6.0546875,0.235
6.0625,0.235
6.0703125,0.245
6.078125,0.215
6.0859375,0.145
6.09375,0.085
6.1015625,0.015
6.109375,-0.065
6.1171875,-0.045
6.125,-0.065
6.1328125,-0.085
6.140625,-0.105
6.1484375,-0.135
6.15625,-0.145
6.1640625,-0.115
6.171875,-0.115
6.1796875,-0.115
6.1875,-0.105
6.1953125,-0.105
6.203125,-0.125
6.2109375,-0.155
6.21875,-0.115
6.2265625,-0.065
6.234375,-0.055
6.2421875,-0.015
6.25,0.005
6.2578125,0.045
6.265625,0.095
6.2734375,0.085
6.28125,0.085
6.2890625,0.075
6.296875,0.005
6.3046875,-0.005
6.3125,-0.105
6.3203125,-0.135
6.328125,-0.185
6.3359375,-0.215
6.34375,-0.215
6.3515625,-0.175
6.359375,-0.325
6.3671875,-0.645
6.375,-0.645
6.3828125,-0.005
6.390625,0.795
6.3984375,0.785
6.40625,0.055
6.4140625,-0.365
6.421875,-0.395
6.4296875,-0.315
6.4375,-0.265
6.4453125,-0.235
6.453125,-0.215
6.4609375,-0.235
6.46875,-0.215
6.4765625,-0.215
6.484375,-0.205
6.4921875,-0.195
6.5,-0.175
6.5078125,-0.145
6.515625,-0.135
6.5234375,-0.135
6.53125,-0.125
6.5390625,-0.115
6.546875,-0.085
6.5546875,-0.035
6.5625,0.005
6.5703125,0.035
6.578125,0.085
6.5859375,0.115
6.59375,0.165
6.6015625,0.195
6.609375,0.205
6.6171875,0.235
6.625,0.195
6.6328125,0.165
6.640625,0.085
6.6484375,0.005
6.65625,-0.055
6.6640625,-0.075
6.671875,-0.105
6.6796875,-0.105
6.6875,-0.125
6.6953125,-0.145
6.703125,-0.145
6.7109375,-0.175
6.71875,-0.175
6.7265625,-0.165
6.734375,-0.155
6.7421875,-0.155
6.75,-0.155
6.7578125,-0.155
6.765625,-0.155
6.7734375,-0.175
6.78125,-0.165
6.7890625,-0.175
6.796875,-0.185
6.8046875,-0.165
6.8125,-0.175
6.8203125,-0.175
6.828125,-0.185
6.8359375,-0.205
6.84375,-0.195
6.8515625,-0.145
6.859375,-0.115
6.8671875,-0.065
6.875,-0.025
6.8828125,0.025
6.890625,-0.005
6.8984375,-0.015
6.90625,-0.045
6.9140625,-0.075
6.921875,-0.135
6.9296875,-0.205
6.9375,-0.235
6.9453125,-0.265
6.953125,-0.295
6.9609375,-0.335
6.96875,-0.315
6.9765625,-0.385
6.984375,-0.615
6.9921875,-0.635
7,-0.125
7.0078125,0.575
7.015625,0.725
7.0234375,0.175
7.03125,-0.315
7.0390625,-0.515
7.046875,-0.515
7.0546875,-0.445
7.0625,-0.375
7.0703125,-0.345
7.078125,-0.355
7.0859375,-0.345
7.09375,-0.355
7.1015625,-0.355
7.109375,-0.355
7.1171875,-0.325
7.125,-0.305
7.1328125,-0.295
7.140625,-0.295
7.1484375,-0.295
7.15625,-0.265
7.1640625,-0.225
7.171875,-0.195
7.1796875,-0.175
7.1875,-0.115
7.1953125,-0.065
7.203125,-0.035
7.2109375,-0.025
7.21875,0.005
7.2265625,0.045
7.234375,0.045
7.2421875,0.055
7.25,0.045
7.2578125,0.005
7.265625,-0.065
7.2734375,-0.145
7.28125,-0.175
7.2890625,-0.205
7.296875,-0.255
7.3046875,-0.275
7.3125,-0.275
7.3203125,-0.295
7.328125,-0.285
7.3359375,-0.305
7.34375,-0.295
7.3515625,-0.295
7.359375,-0.305
7.3671875,-0.295
7.375,-0.265
7.3828125,-0.265
7.390625,-0.285
7.3984375,-0.285
7.40625,-0.285
7.4140625,-0.275
7.421875,-0.275
7.4296875,-0.275
7.4375,-0.275
7.4453125,-0.255
7.453125,-0.265
7.4609375,-0.285
7.46875,-0.295
7.4765625,-0.295
7.484375,-0.295
7.4921875,-0.245
7.5,-0.215
7.5078125,-0.185
7.515625,-0.165
7.5234375,-0.165
7.53125,-0.075
7.5390625,-0.025
7.546875,-0.045
7.5546875,-0.065
7.5625,-0.105
7.5703125,-0.115
7.578125,-0.165
7.5859375,-0.245
7.59375,-0.305
7.6015625,-0.315
7.609375,-0.315
7.6171875,-0.245
7.625,-0.355
7.6328125,-0.665
7.640625,-0.615
7.6484375,0.055
7.65625,0.905
7.6640625,0.915
7.671875,0.205
7.6796875,-0.315
7.6875,-0.475
7.6953125,-0.455
7.703125,-0.335
7.7109375,-0.285
7.71875,-0.245
7.7265625,-0.235
7.734375,-0.225
7.7421875,-0.195
7.75,-0.205
7.7578125,-0.205
7.765625,-0.185
7.7734375,-0.185
7.78125,-0.145
7.7890625,-0.105
7.796875,-0.105
7.8046875,-0.055
7.8125,-0.025
7.8203125,-0.005
7.828125,0.045
7.8359375,0.085
7.84375,0.135
7.8515625,0.205
7.859375,0.245
7.8671875,0.295
7.875,0.335
7.8828125,0.375
7.890625,0.355
7.8984375,0.325
7.90625,0.315
7.9140625,0.275
7.921875,0.225
7.9296875,0.165
7.9375,0.135
7.9453125,0.115
7.953125,0.095
7.9609375,0.065
7.96875,0.065
7.9765625,0.075
7.984375,0.085
7.9921875,0.105
8,0.115
8.0078125,0.105
8.015625,0.125
8.0234375,0.125
8.03125,0.125
8.0390625,0.145
8.046875,0.155
8.0546875,0.165
8.0625,0.175
8.0703125,0.185
8.078125,0.175
8.0859375,0.195
8.09375,0.195
8.1015625,0.195
8.109375,0.195
8.1171875,0.205
8.125,0.205
8.1328125,0.215
8.140625,0.235
8.1484375,0.215
8.15625,0.225
8.1640625,0.245
8.171875,0.245
8.1796875,0.255
8.1875,0.285
8.1953125,0.325
8.203125,0.375
8.2109375,0.395
8.21875,0.455
8.2265625,0.495
8.234375,0.495
8.2421875,0.485
8.25,0.465
8.2578125,0.415
8.265625,0.365
8.2734375,0.305
8.28125,0.265
8.2890625,0.245
8.296875,0.255
8.3046875,0.295
8.3125,0.205
8.3203125,-0.005
8.328125,-0.015
8.3359375,0.415
8.34375,1.155
8.3515625,1.505
8.359375,0.915
8.3671875,0.335
8.375,0.105
8.3828125,0.175
8.390625,0.245
8.3984375,0.295
8.40625,0.305
8.4140625,0.315
8.421875,0.315
8.4296875,0.325
8.4375,0.345
8.4453125,0.355
8.453125,0.345
8.4609375,0.345
8.46875,0.395
8.4765625,0.395
8.484375,0.385
8.4921875,0.435
8.5,0.465
8.5078125,0.485
8.515625,0.485
8.5234375,0.515
8.53125,0.565
8.5390625,0.625
8.546875,0.655
8.5546875,0.735
8.5625,0.765
8.5703125,0.795
8.578125,0.805
8.5859375,0.795
8.59375,0.785
8.6015625,0.735
8.609375,0.685
8.6171875,0.635
8.625,0.585
8.6328125,0.535
8.640625,0.475
8.6484375,0.465
8.65625,0.465
8.6640625,0.455
8.671875,0.445
8.6796875,0.445
8.6875,0.435
8.6953125,0.445
8.703125,0.425
8.7109375,0.415
8.71875,0.405
8.7265625,0.405
8.734375,0.425
8.7421875,0.435
8.75,0.435
8.7578125,0.405
8.765625,0.395
8.7734375,0.395
8.78125,0.415
8.7890625,0.425
8.796875,0.415
8.8046875,0.415
8.8125,0.405
8.8203125,0.395
8.828125,0.385
8.8359375,0.385
8.84375,0.385
8.8515625,0.375
8.859375,0.355
8.8671875,0.385
8.875,0.375
8.8828125,0.385
8.890625,0.385
8.8984375,0.345
8.90625,0.365
8.9140625,0.415
8.921875,0.435
8.9296875,0.475
8.9375,0.525
8.9453125,0.555
8.953125,0.535
8.9609375,0.525
8.96875,0.475
8.9765625,0.465
8.984375,0.405
8.9921875,0.345
9,0.285
9.0078125,0.265
9.015625,0.265
9.0234375,0.245
9.03125,0.225
9.0390625,0.015
9.046875,-0.095
9.0546875,0.215
9.0625,0.905
9.0703125,1.315
9.078125,0.795
9.0859375,0.235
9.09375,-0.035
9.1015625,0.055
9.109375,0.135
9.1171875,0.195
9.125,0.185
9.1328125,0.195
9.140625,0.205
9.1484375,0.185
9.15625,0.195
9.1640625,0.195
9.171875,0.215
9.1796875,0.215
9.1875,0.215
9.1953125,0.215
9.203125,0.225
9.2109375,0.215
9.21875,0.245
9.2265625,0.265
9.234375,0.305
9.2421875,0.335
9.25,0.365
9.2578125,0.405
9.265625,0.445
9.2734375,0.475
9.28125,0.455
9.2890625,0.535
9.296875,0.545
9.3046875,0.545
9.3125,0.525
9.3203125,0.485
9.328125,0.405
9.3359375,0.315
9.34375,0.255
9.3515625,0.225
9.359375,0.175
9.3671875,0.155
9.375,0.155
9.3828125,0.155
9.390625,0.135
9.3984375,0.115
9.40625,0.105
9.4140625,0.105
9.421875,0.105
9.4296875,0.115
9.4375,0.095
9.4453125,0.085
9.453125,0.095
9.4609375,0.065
9.46875,0.055
9.4765625,0.055
9.484375,0.075
9.4921875,0.085
9.5,0.065
9.5078125,0.055
9.515625,0.045
9.5234375,0.025
9.53125,0.025
9.5390625,0.025
9.546875,0.015
9.5546875,0.025
9.5625,0.015
9.5703125,0.005
9.578125,0.005
9.5859375,0.005
9.59375,0.015
9.6015625,0.035
9.609375,0.045
9.6171875,0.085
9.625,0.115
9.6328125,0.165
9.640625,0.185
9.6484375,0.145
9.65625,0.095
9.6640625,0.055
9.671875,-0.005
9.6796875,-0.035
9.6875,-0.095
9.6953125,-0.115
9.703125,-0.005
9.7109375,0.295
9.71875,0.225
9.7265625,-0.285
9.734375,-0.495
9.7421875,-0.205
9.75,0.465
9.7578125,0.885
9.765625,0.485
9.7734375,-0.075
9.78125,-0.365
9.7890625,-0.375
9.796875,-0.355
9.8046875,-0.245
9.8125,-0.225
9.8203125,-0.225
9.828125,-0.245
9.8359375,-0.255
9.84375,-0.245
9.8515625,-0.205
9.859375,-0.185
9.8671875,-0.185
9.875,-0.215
9.8828125,-0.205
9.890625,-0.175
9.8984375,-0.165
9.90625,-0.155
9.9140625,-0.115
9.921875,-0.105
9.9296875,-0.055
9.9375,-0.035
9.9453125,0.015
9.953125,0.075
9.9609375,0.085
9.96875,0.105
9.9765625,0.135
9.984375,0.155
9.9921875,0.175
10,0.145
10.0078125,-0.025
10.015625,-0.105
10.0234375,-0.275
10.03125,0.025
10.0390625,-0.125
10.046875,-0.175
10.0546875,-0.185
10.0625,-0.235
10.0703125,-0.245
10.078125,-0.245
10.0859375,-0.255
10.09375,-0.255
10.1015625,-0.255
10.109375,-0.265
10.1171875,-0.245
10.125,-0.245
10.1328125,-0.255
10.140625,-0.255
10.1484375,-0.265
10.15625,-0.245
10.1640625,-0.225
10.171875,-0.235
10.1796875,-0.225
10.1875,-0.245
10.1953125,-0.255
10.203125,-0.245
10.2109375,-0.275
10.21875,-0.255
10.2265625,-0.255
10.234375,-0.215
10.2421875,-0.195
10.25,-0.165
10.2578125,-0.145
10.265625,-0.065
10.2734375,-0.075
10.28125,-0.055
10.2890625,-0.075
10.296875,-0.125
10.3046875,-0.145
10.3125,-0.235
10.3203125,-0.305
10.328125,-0.345
10.3359375,-0.365
10.34375,-0.385
10.3515625,-0.365
10.359375,-0.535
10.3671875,-0.735
10.375,-0.535
10.3828125,0.185
10.390625,0.795
10.3984375,0.365
10.40625,-0.275
10.4140625,-0.575
10.421875,-0.525
10.4296875,-0.425
10.4375,-0.375
10.4453125,-0.385
10.453125,-0.395
10.4609375,-0.395
10.46875,-0.365
10.4765625,-0.345
10.484375,-0.335
10.4921875,-0.345
10.5,-0.345
10.5078125,-0.315
10.515625,-0.315
10.5234375,-0.285
10.53125,-0.285
10.5390625,-0.265
10.546875,-0.245
10.5546875,-0.195
10.5625,-0.175
10.5703125,-0.135
10.578125,-0.095
10.5859375,-0.035
10.59375,-0.005
10.6015625,0.025
10.609375,0.055
10.6171875,0.075
10.625,0.055
10.6328125,0.025
10.640625,-0.035
10.6484375,-0.095
10.65625,-0.165
10.6640625,-0.215
10.671875,-0.235
10.6796875,-0.235
10.6875,-0.275
10.6953125,-0.275
10.703125,-0.295
10.7109375,-0.305
10.71875,-0.305
10.7265625,-0.295
10.734375,-0.285
10.7421875,-0.295
10.75,-0.275
10.7578125,-0.285
10.765625,-0.295
10.7734375,-0.325
10.78125,-0.315
10.7890625,-0.305
10.796875,-0.335
10.8046875,-0.325
10.8125,-0.305
10.8203125,-0.285
10.828125,-0.255
10.8359375,-0.265
10.84375,-0.245
10.8515625,-0.215
10.859375,-0.175
10.8671875,-0.065
10.875,-0.085
10.8828125,-0.085
10.890625,-0.135
10.8984375,-0.195
10.90625,-0.235
10.9140625,-0.295
10.921875,-0.345
10.9296875,-0.375
10.9375,-0.405
