Time,Signal_uV
2.28125,0.075
2.2890625,0.065
2.296875,0.045
2.3046875,0.065
2.3125,0.045
2.3203125,0.045
2.328125,0.045
2.3359375,0.065
2.34375,0.065
2.3515625,0.035
2.359375,0.025
2.3671875,0.035
2.375,0.035
2.3828125,0.015
2.390625,0.005
2.3984375,-0.015
2.40625,-0.005
2.4140625,-0.045
2.421875,-0.025
2.4296875,-0.055
2.4375,-0.045
2.4453125,-0.055
2.453125,-0.085
2.4609375,-0.065
2.46875,-0.045
2.4765625,-0.055
2.484375,-0.065
2.4921875,-0.055
2.5,-0.075
2.5078125,-0.075
2.515625,-0.085
2.5234375,-0.075
2.53125,-0.075
2.5390625,-0.095
2.546875,-0.095
2.5546875,-0.085
2.5625,-0.085
2.5703125,-0.065
2.578125,-0.125
2.5859375,-0.085
2.59375,-0.105
2.6015625,-0.105
2.609375,-0.125
2.6171875,-0.115
2.625,-0.115
2.6328125,-0.115
2.640625,-0.125
2.6484375,-0.125
2.65625,-0.115
2.6640625,-0.115
2.671875,-0.145
2.6796875,-0.135
2.6875,-0.125
2.6953125,-0.115
2.703125,-0.135
2.7109375,-0.145
2.71875,-0.135
2.7265625,-0.125
2.734375,-0.155
2.7421875,-0.135
2.75,-0.135
2.7578125,-0.145
2.765625,-0.155
2.7734375,-0.135
2.78125,-0.135
2.7890625,-0.145
2.796875,-0.145
2.8046875,-0.135
2.8125,-0.125
2.8203125,-0.155
2.828125,-0.145
2.8359375,-0.145
2.84375,-0.125
2.8515625,-0.125
2.859375,-0.145
2.8671875,-0.105
2.875,-0.045
2.8828125,-0.045
2.890625,-0.035
2.8984375,0.005
2.90625,-0.035
2.9140625,-0.125
2.921875,-0.135
2.9296875,-0.145
2.9375,-0.145
2.9453125,-0.165
2.953125,-0.185
2.9609375,-0.185
2.96875,-0.185
2.9765625,-0.205
2.984375,-0.085
2.9921875,0.045
3,-0.205
3.0078125,-0.405
3.015625,-0.735
3.0234375,-0.995
3.03125,-0.695
3.0390625,-0.265
3.046875,-0.185
3.0546875,-0.155
3.0625,-0.165
3.0703125,-0.145
3.078125,-0.165
3.0859375,-0.165
3.09375,-0.145
3.1015625,-0.145
3.109375,-0.145
3.1171875,-0.125
3.125,-0.075
3.1328125,-0.135
3.140625,-0.125
3.1484375,-0.115
3.15625,-0.095
3.1640625,-0.095
3.171875,-0.105
3.1796875,-0.115
3.1875,-0.085
3.1953125,-0.085
3.203125,-0.095
3.2109375,-0.105
3.21875,-0.085
3.2265625,-0.085
3.234375,-0.085
3.2421875,-0.085
3.25,-0.075
3.2578125,-0.065
3.265625,-0.075
3.2734375,-0.095
3.28125,-0.065
3.2890625,-0.055
3.296875,-0.075
3.3046875,-0.065
3.3125,-0.055
3.3203125,-0.055
3.328125,-0.045
3.3359375,-0.065
3.34375,-0.065
3.3515625,-0.085
3.359375,-0.085
3.3671875,-0.095
3.375,-0.105
3.3828125,-0.105
3.390625,-0.115
3.3984375,-0.095
3.40625,-0.085
3.4140625,-0.115
3.421875,-0.105
3.4296875,-0.105
3.4375,-0.095
3.4453125,-0.095
3.453125,-0.095
3.4609375,-0.095
3.46875,-0.095
3.4765625,-0.105
3.484375,-0.095
3.4921875,-0.105
3.5,-0.115
3.5078125,-0.095
3.515625,-0.105
3.5234375,-0.105
3.53125,-0.095
3.5390625,-0.105
3.546875,-0.105
3.5546875,-0.095
3.5625,-0.095
3.5703125,-0.115
3.578125,-0.105
3.5859375,-0.095
3.59375,-0.085
3.6015625,-0.105
3.609375,-0.095
3.6171875,-0.105
3.625,-0.085
3.6328125,-0.095
3.640625,-0.105
3.6484375,-0.105
3.65625,-0.095
3.6640625,-0.095
3.671875,-0.105
3.6796875,-0.095
3.6875,-0.095
3.6953125,-0.095
3.703125,-0.105
3.7109375,-0.115
3.71875,-0.085
3.7265625,-0.085
3.734375,-0.095
3.7421875,-0.095
3.75,-0.075
3.7578125,-0.085
3.765625,-0.085
3.7734375,-0.085
3.78125,-0.065
3.7890625,-0.065
3.796875,-0.035
3.8046875,0.015
3.8125,0.045
3.8203125,0.045
3.828125,0.115
3.8359375,-0.005
3.84375,-0.055
3.8515625,-0.085
3.859375,-0.095
3.8671875,-0.105
3.875,-0.085
3.8828125,-0.115
3.890625,-0.125
3.8984375,-0.115
3.90625,-0.105
3.9140625,0.015
3.921875,0.115
3.9296875,-0.145
3.9375,-0.335
3.9453125,-0.685
3.953125,-0.945
3.9609375,-0.605
3.96875,-0.125
3.9765625,-0.085
3.984375,-0.075
3.9921875,-0.065
4,-0.065
4.0078125,-0.065
4.015625,-0.035
4.0234375,-0.045
4.03125,-0.035
4.0390625,-0.025
4.046875,-0.005
4.0546875,-0.025
4.0625,-0.025
4.0703125,-0.025
4.078125,-0.025
4.0859375,-0.005
4.09375,0.015
4.1015625,-0.005
4.109375,0.005
4.1171875,0.025
4.125,0.025
4.1328125,0.015
4.140625,0.005
4.1484375,0.025
4.15625,0.015
4.1640625,0.025
4.171875,0.005
4.1796875,0.005
4.1875,0.025
4.1953125,0.005
4.203125,0.015
4.2109375,0.015
4.21875,0.035
4.2265625,0.045
4.234375,-0.005
4.2421875,0.015
4.25,0.025
4.2578125,0.035
4.265625,0.005
4.2734375,0.015
4.28125,0.005
4.2890625,-0.015
4.296875,-0.035
4.3046875,-0.005
4.3125,-0.025
4.3203125,-0.035
4.328125,-0.035
4.3359375,-0.055
4.34375,-0.045
4.3515625,-0.035
4.359375,-0.045
4.3671875,-0.035
4.375,-0.065
4.3828125,-0.055
4.390625,-0.055
4.3984375,-0.045
4.40625,-0.055
4.4140625,-0.035
4.421875,-0.055
4.4296875,-0.045
4.4375,-0.065
4.4453125,-0.035
4.453125,-0.035
4.4609375,-0.055
4.46875,-0.055
4.4765625,-0.045
4.484375,-0.075
4.4921875,-0.075
4.5,-0.055
4.5078125,-0.065
4.515625,-0.075
4.5234375,-0.065
4.53125,-0.065
4.5390625,-0.065
4.546875,-0.065
4.5546875,-0.075
4.5625,-0.085
4.5703125,-0.055
4.578125,-0.095
4.5859375,-0.075
4.59375,-0.065
4.6015625,-0.085
4.609375,-0.075
4.6171875,-0.075
4.625,-0.085
4.6328125,-0.085
4.640625,-0.085
4.6484375,-0.095
4.65625,-0.065
4.6640625,-0.075
4.671875,-0.085
4.6796875,-0.075
4.6875,-0.075
4.6953125,-0.065
4.703125,-0.075
4.7109375,-0.055
4.71875,-0.035
4.7265625,0.025
4.734375,0.045
4.7421875,0.065
4.75,0.095
4.7578125,0.005
4.765625,-0.065
4.7734375,-0.065
4.78125,-0.095
4.7890625,-0.105
4.796875,-0.125
4.8046875,-0.105
4.8125,-0.105
4.8203125,-0.125
4.828125,-0.115
4.8359375,0.105
4.84375,0.065
4.8515625,-0.255
4.859375,-0.455
4.8671875,-0.865
4.875,-1.005
4.8828125,-0.495
4.890625,-0.125
4.8984375,-0.095
4.90625,-0.075
4.9140625,-0.075
4.921875,-0.075
4.9296875,-0.065
4.9375,-0.055
4.9453125,-0.055
4.953125,-0.075
4.9609375,-0.035
4.96875,-0.005
4.9765625,-0.065
4.984375,-0.045
4.9921875,-0.035
5,-0.035
5.0078125,-0.015
5.015625,-0.025
5.0234375,-0.025
5.03125,-0.025
5.0390625,-0.015
5.046875,-0.005
5.0546875,-0.025
5.0625,-0.035
5.0703125,-0.015
5.078125,-0.035
5.0859375,-0.045
5.09375,-0.015
5.1015625,-0.045
5.109375,-0.035
5.1171875,-0.015
5.125,0.015
5.1328125,-0.015
5.140625,-0.055
5.1484375,-0.055
5.15625,-0.045
5.1640625,-0.035
5.171875,-0.055
5.1796875,-0.045
5.1875,-0.055
5.1953125,-0.075
5.203125,-0.085
5.2109375,-0.095
5.21875,-0.085
5.2265625,-0.125
5.234375,-0.085
5.2421875,-0.145
5.25,-0.115
5.2578125,-0.135
5.265625,-0.135
5.2734375,-0.135
5.28125,-0.115
5.2890625,-0.135
5.296875,-0.145
5.3046875,-0.145
5.3125,-0.145
5.3203125,-0.135
5.328125,-0.155
5.3359375,-0.125
5.34375,-0.115
5.3515625,-0.135
5.359375,-0.195
5.3671875,-0.175
5.375,-0.145
5.3828125,-0.155
5.390625,-0.165
5.3984375,-0.185
5.40625,-0.185
5.4140625,-0.165
5.421875,-0.185
5.4296875,-0.165
5.4375,-0.195
5.4453125,-0.175
5.453125,-0.195
5.4609375,-0.185
5.46875,-0.165
5.4765625,-0.215
5.484375,-0.195
5.4921875,-0.185
5.5,-0.175
5.5078125,-0.185
5.515625,-0.215
5.5234375,-0.205
5.53125,-0.185
5.5390625,-0.175
5.546875,-0.165
5.5546875,-0.195
5.5625,-0.185
5.5703125,-0.175
5.578125,-0.185
5.5859375,-0.205
5.59375,-0.195
5.6015625,-0.165
5.609375,-0.205
5.6171875,-0.185
5.625,-0.175
5.6328125,-0.125
5.640625,-0.115
5.6484375,-0.095
5.65625,-0.035
5.6640625,-0.085
5.671875,-0.155
5.6796875,-0.155
5.6875,-0.145
5.6953125,-0.215
5.703125,-0.205
5.7109375,-0.215
5.71875,-0.215
5.7265625,-0.225
5.734375,-0.245
5.7421875,-0.135
5.75,0.025
5.7578125,-0.115
5.765625,-0.385
5.7734375,-0.605
5.78125,-0.945
5.7890625,-0.975
5.796875,-0.505
5.8046875,-0.205
5.8125,-0.185
5.8203125,-0.155
5.828125,-0.175
5.8359375,-0.165
5.84375,-0.135
5.8515625,-0.155
5.859375,-0.145
5.8671875,-0.125
5.875,-0.115
5.8828125,-0.115
5.890625,-0.095
5.8984375,-0.115
5.90625,-0.095
5.9140625,-0.085
5.921875,-0.085
5.9296875,-0.065
5.9375,-0.065
5.9453125,-0.055
5.953125,-0.075
5.9609375,-0.055
5.96875,-0.035
5.9765625,-0.045
5.984375,-0.025
5.9921875,-0.025
6,-0.015
6.0078125,-0.005
6.015625,-0.045
6.0234375,-0.035
6.03125,0.005
6.0390625,-0.005
6.046875,-0.005
6.0546875,-0.005
6.0625,0.005
6.0703125,0.005
6.078125,-0.025
6.0859375,-0.025
6.09375,-0.005
6.1015625,-0.025
6.109375,-0.045
6.1171875,-0.045
6.125,-0.055
6.1328125,-0.075
6.140625,-0.085
6.1484375,-0.075
6.15625,-0.085
6.1640625,-0.075
6.171875,-0.105
6.1796875,-0.085
6.1875,-0.065
6.1953125,-0.085
6.203125,-0.085
6.2109375,-0.085
6.21875,-0.075
6.2265625,-0.075
6.234375,-0.085
6.2421875,-0.095
6.25,-0.065
6.2578125,-0.085
6.265625,-0.095
6.2734375,-0.085
6.28125,-0.075
6.2890625,-0.085
6.296875,-0.085
6.3046875,-0.095
6.3125,-0.085
6.3203125,-0.085
6.328125,-0.105
6.3359375,-0.105
6.34375,-0.085
6.3515625,-0.085
6.359375,-0.115
6.3671875,-0.085
6.375,-0.095
6.3828125,-0.095
6.390625,-0.095
6.3984375,-0.095
6.40625,-0.095
6.4140625,-0.095
6.421875,-0.115
6.4296875,-0.095
6.4375,-0.085
6.4453125,-0.085
6.453125,-0.105
6.4609375,-0.095
6.46875,-0.085
6.4765625,-0.085
6.484375,-0.105
6.4921875,-0.095
6.5,-0.075
6.5078125,-0.085
6.515625,-0.095
6.5234375,-0.075
6.53125,-0.055
6.5390625,-0.055
6.546875,-0.005
6.5546875,0.015
6.5625,0.055
6.5703125,0.095
6.578125,-0.005
6.5859375,-0.045
6.59375,-0.035
6.6015625,-0.065
6.609375,-0.075
6.6171875,-0.115
6.625,-0.115
6.6328125,-0.105
6.640625,-0.125
6.6484375,-0.105
6.65625,0.025
6.6640625,0.125
6.671875,-0.175
6.6796875,-0.405
6.6875,-0.815
6.6953125,-1.055
6.703125,-0.715
6.7109375,-0.195
6.71875,-0.065
6.7265625,-0.045
6.734375,-0.045
6.7421875,-0.045
6.75,-0.035
6.7578125,-0.015
6.765625,-0.055
6.7734375,-0.015
6.78125,-0.005
6.7890625,0.005
6.796875,-0.005
6.8046875,0.005
6.8125,0.005
6.8203125,0.025
6.828125,0.015
6.8359375,0.015
6.84375,0.045
6.8515625,0.045
6.859375,0.045
6.8671875,0.055
6.875,0.065
6.8828125,0.075
6.890625,0.055
6.8984375,0.075
6.90625,0.095
6.9140625,0.075
6.921875,0.075
6.9296875,0.095
6.9375,0.115
6.9453125,0.095
6.953125,0.085
6.9609375,0.105
6.96875,0.115
6.9765625,0.095
6.984375,0.085
6.9921875,0.085
7,0.075
7.0078125,0.065
7.015625,0.055
7.0234375,0.035
7.03125,0.035
7.0390625,0.025
7.046875,0.005
7.0546875,0.015
7.0625,0.025
7.0703125,0.025
7.078125,0.005
7.0859375,0.035
7.09375,0.025
7.1015625,0.035
7.109375,0.025
7.1171875,0.025
7.125,0.035
7.1328125,0.035
7.140625,0.025
7.1484375,0.025
7.15625,0.045
7.1640625,0.045
7.171875,0.025
7.1796875,0.025
7.1875,0.045
7.1953125,0.015
7.203125,0.015
7.2109375,0.045
7.21875,0.045
7.2265625,0.035
7.234375,0.025
7.2421875,0.035
7.25,0.045
7.2578125,0.035
7.265625,0.025
7.2734375,0.045
7.28125,0.035
7.2890625,0.045
7.296875,0.025
7.3046875,0.045
7.3125,0.025
7.3203125,0.055
7.328125,0.025
7.3359375,0.045
7.34375,0.045
7.3515625,0.045
7.359375,0.045
7.3671875,0.065
7.375,0.045
7.3828125,0.065
7.390625,0.065
7.3984375,0.065
7.40625,0.065
7.4140625,0.065
7.421875,0.065
7.4296875,0.075
7.4375,0.075
7.4453125,0.095
7.453125,0.125
7.4609375,0.145
7.46875,0.175
7.4765625,0.195
7.484375,0.145
7.4921875,0.095
7.5,0.095
7.5078125,0.065
7.515625,0.025
7.5234375,0.005
7.53125,0.025
7.5390625,0.015
7.546875,-0.005
7.5546875,0.005
7.5625,0.095
7.5703125,0.165
7.578125,-0.055
7.5859375,-0.175
7.59375,-0.445
7.6015625,-0.735
7.609375,-0.575
7.6171875,-0.125
7.625,-0.025
7.6328125,0.015
7.640625,-0.005
7.6484375,0.005
7.65625,0.015
7.6640625,0.015
7.671875,0.015
7.6796875,0.035
7.6875,0.035
7.6953125,0.035
7.703125,0.025
7.7109375,0.045
7.71875,0.045
7.7265625,0.045
7.734375,0.045
7.7421875,0.045
7.75,0.045
7.7578125,0.055
7.765625,0.035
7.7734375,0.045
7.78125,0.075
7.7890625,0.055
7.796875,0.035
7.8046875,0.045
7.8125,0.055
7.8203125,0.045
7.828125,0.045
7.8359375,0.045
7.84375,0.045
7.8515625,0.045
7.859375,0.035
7.8671875,0.055
7.875,0.055
7.8828125,0.045
7.890625,0.035
7.8984375,0.025
7.90625,0.045
7.9140625,0.045
7.921875,0.025
7.9296875,0.025
7.9375,0.005
7.9453125,-0.005
7.953125,-0.005
7.9609375,-0.005
7.96875,-0.005
7.9765625,-0.005
7.984375,-0.015
7.9921875,-0.005
8,-0.005
8.0078125,-0.015
8.015625,-0.015
8.0234375,-0.015
8.03125,0.005
8.0390625,-0.015
8.046875,-0.025
8.0546875,-0.025
8.0625,-0.025
8.0703125,-0.025
8.078125,-0.055
8.0859375,-0.045
8.09375,-0.025
8.1015625,-0.045
8.109375,-0.055
8.1171875,-0.055
8.125,-0.055
8.1328125,-0.035
8.140625,-0.065
8.1484375,-0.065
8.15625,-0.075
8.1640625,-0.075
8.171875,-0.075
8.1796875,-0.065
8.1875,-0.055
8.1953125,-0.085
8.203125,-0.075
8.2109375,-0.065
8.21875,-0.075
8.2265625,-0.075
8.234375,-0.085
8.2421875,-0.075
8.25,-0.065
8.2578125,-0.085
8.265625,-0.095
8.2734375,-0.075
8.28125,-0.085
8.2890625,-0.075
8.296875,-0.105
8.3046875,-0.075
8.3125,-0.085
8.3203125,-0.095
8.328125,-0.095
8.3359375,-0.065
8.34375,-0.015
8.3515625,-0.005
8.359375,0.005
8.3671875,0.055
8.375,-0.005
8.3828125,-0.085
8.390625,-0.075
8.3984375,-0.115
8.40625,-0.135
8.4140625,-0.155
8.421875,-0.155
8.4296875,-0.155
8.4375,-0.145
8.4453125,-0.145
8.453125,-0.045
8.4609375,0.035
8.46875,-0.225
8.4765625,-0.345
8.484375,-0.655
8.4921875,-0.935
8.5,-0.695
8.5078125,-0.255
8.515625,-0.175
8.5234375,-0.165
8.53125,-0.165
8.5390625,-0.155
8.546875,-0.165
8.5546875,-0.165
8.5625,-0.145
8.5703125,-0.135
8.578125,-0.155
8.5859375,-0.145
8.59375,-0.135
8.6015625,-0.125
8.609375,-0.145
8.6171875,-0.135
8.625,-0.125
8.6328125,-0.125
8.640625,-0.135
8.6484375,-0.135
8.65625,-0.115
8.6640625,-0.155
8.671875,-0.135
8.6796875,-0.135
8.6875,-0.125
8.6953125,-0.135
8.703125,-0.165
8.7109375,-0.155
8.71875,-0.135
8.7265625,-0.145
8.734375,-0.155
8.7421875,-0.135
8.75,-0.155
8.7578125,-0.155
8.765625,-0.165
8.7734375,-0.165
8.78125,-0.145
8.7890625,-0.145
8.796875,-0.155
8.8046875,-0.145
8.8125,-0.145
8.8203125,-0.145
8.828125,-0.165
8.8359375,-0.165
8.84375,-0.155
8.8515625,-0.165
8.859375,-0.185
8.8671875,-0.175
8.875,-0.165
8.8828125,-0.165
8.890625,-0.175
8.8984375,-0.175
8.90625,-0.195
8.9140625,-0.175
8.921875,-0.185
8.9296875,-0.185
8.9375,-0.185
8.9453125,-0.195
8.953125,-0.185
8.9609375,-0.185
8.96875,-0.175
8.9765625,-0.205
8.984375,-0.205
8.9921875,-0.185
9,-0.215
9.0078125,-0.195
9.015625,-0.205
9.0234375,-0.215
9.03125,-0.215
9.0390625,-0.215
9.046875,-0.235
9.0546875,-0.225
9.0625,-0.195
9.0703125,-0.215
9.078125,-0.225
9.0859375,-0.215
9.09375,-0.215
9.1015625,-0.215
9.109375,-0.225
9.1171875,-0.225
9.125,-0.215
9.1328125,-0.225
9.140625,-0.235
9.1484375,-0.235
9.15625,-0.225
9.1640625,-0.225
9.171875,-0.245
9.1796875,-0.235
9.1875,-0.145
9.1953125,-0.155
9.203125,-0.135
9.2109375,-0.095
9.21875,-0.155
9.2265625,-0.185
9.234375,-0.225
9.2421875,-0.205
9.25,-0.235
9.2578125,-0.255
9.265625,-0.265
9.2734375,-0.265
9.28125,-0.245
9.2890625,-0.255
9.296875,-0.175
9.3046875,-0.055
9.3125,-0.275
9.3203125,-0.465
9.328125,-0.775
9.3359375,-0.925
9.34375,-0.605
9.3515625,-0.265
9.359375,-0.215
9.3671875,-0.245
9.375,-0.215
9.3828125,-0.205
9.390625,-0.215
9.3984375,-0.205
9.40625,-0.205
9.4140625,-0.195
9.421875,-0.215
9.4296875,-0.185
9.4375,-0.185
9.4453125,-0.185
9.453125,-0.185
9.4609375,-0.195
9.46875,-0.165
9.4765625,-0.175
9.484375,-0.215
9.4921875,-0.175
9.5,-0.175
9.5078125,-0.175
9.515625,-0.185
9.5234375,-0.175
9.53125,-0.175
9.5390625,-0.165
9.546875,-0.175
9.5546875,-0.195
9.5625,-0.175
9.5703125,-0.175
9.578125,-0.185
9.5859375,-0.185
9.59375,-0.165
9.6015625,-0.135
9.609375,-0.165
9.6171875,-0.145
9.625,-0.135
9.6328125,-0.115
9.640625,-0.135
9.6484375,-0.135
9.65625,-0.145
9.6640625,-0.135
9.671875,-0.165
9.6796875,-0.195
9.6875,-0.125
9.6953125,-0.145
9.703125,-0.155
9.7109375,-0.145
9.71875,-0.145
9.7265625,-0.155
9.734375,-0.165
9.7421875,-0.145
9.75,-0.145
9.7578125,-0.155
9.765625,-0.155
9.7734375,-0.125
9.78125,-0.125
9.7890625,-0.135
9.796875,-0.135
9.8046875,-0.145
9.8125,-0.105
9.8203125,-0.145
9.828125,-0.105
9.8359375,-0.125
9.84375,-0.105
9.8515625,-0.115
9.859375,-0.135
9.8671875,-0.145
9.875,-0.115
9.8828125,-0.115
9.890625,-0.125
9.8984375,-0.125
9.90625,-0.105
9.9140625,-0.105
9.921875,-0.125
9.9296875,-0.125
9.9375,-0.085
9.9453125,-0.115
9.953125,-0.105
9.9609375,-0.085
9.96875,-0.095
9.9765625,-0.085
9.984375,-0.085
9.9921875,-0.055
10,-0.065
10.0078125,-0.065
10.015625,-0.055
10.0234375,-0.035
10.03125,0.025
10.0390625,0.035
10.046875,0.045
10.0546875,0.085
10.0625,0.065
10.0703125,-0.015
10.078125,-0.055
10.0859375,-0.015
10.09375,-0.075
10.1015625,-0.105
10.109375,-0.115
10.1171875,-0.105
10.125,-0.085
10.1328125,-0.055
10.140625,0.025
10.1484375,0.095
10.15625,-0.105
10.1640625,-0.235
10.171875,-0.405
10.1796875,-0.715
10.1875,-0.575
10.1953125,-0.155
10.203125,-0.045
10.2109375,-0.045
10.21875,-0.015
10.2265625,-0.025
10.234375,-0.035
10.2421875,-0.005
10.25,-0.005
10.2578125,0.015
10.265625,0.005
10.2734375,0.005
10.28125,0.055
10.2890625,0.085
10.296875,0.065
10.3046875,0.005
10.3125,0.025
10.3203125,0.045
10.328125,0.025
10.3359375,0.045
10.34375,0.045
10.3515625,0.045
10.359375,0.045
10.3671875,0.045
10.375,0.055
10.3828125,0.045
10.390625,0.035
10.3984375,0.045
10.40625,0.055
10.4140625,0.045
10.421875,0.025
10.4296875,0.165
10.4375,0.115
10.4453125,0.005
10.453125,0.025
10.4609375,0.045
10.46875,0.065
10.4765625,0.115
10.484375,0.045
10.4921875,0.105
10.5,0.065
10.5078125,0.035
10.515625,0.005
10.5234375,0.025
10.53125,0.015
10.5390625,0.005
10.546875,0.005
10.5546875,0.005
10.5625,0.015
10.5703125,0.005
10.578125,0.005
10.5859375,0.005
10.59375,0.045
10.6015625,0.015
10.609375,0.025
10.6171875,0.025
10.625,0.055
10.6328125,-0.005
10.640625,-0.015
10.6484375,0.015
10.65625,0.025
10.6640625,0.025
10.671875,0.005
10.6796875,0.005
10.6875,0.035
10.6953125,0.015
10.703125,0.005
10.7109375,0.005
10.71875,0.005
